cell_id,latitude,longitude,solar_score,specific_yield_kwh_kwp,reference_yield_800w_kwh,reference_energy_value_eur,sample_bucket,sample_grid_m,pvgis_version
CRS3035RES100mN3096300E4106100,50.9381273,6.9424640,62,748.2,598.5,142.45,E4106000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3093300E4106000,50.9111492,6.9428152,63,748.9,599.1,142.58,E4106000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3096800E4110400,50.9442164,7.0033045,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4103900,50.9543586,6.9100546,57,743.4,594.7,141.55,E4103000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4105200,50.9557486,6.9284821,57,743.4,594.7,141.54,E4105000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106900,50.9590816,6.9524815,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3095300E4110100,50.9306352,6.9999091,58,744.7,595.8,141.79,E4110000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097800E4107200,50.9520097,6.9572191,60,745.8,596.7,142.01,E4107000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3092700E4105900,50.9057235,6.9417488,63,748.7,598.9,142.54,E4105000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3093100E4105900,50.9093156,6.9415126,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093200E4107800,50.9109242,6.9684478,59,745.0,596.0,141.84,E4107000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093200E4107900,50.9109615,6.9698686,59,745.0,596.0,141.84,E4107000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093400E4104500,50.9114819,6.9214445,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093600E4104900,50.9134291,6.9270088,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094600E4107100,50.9232356,6.9576797,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095300E4109900,50.9305615,6.9970663,60,745.4,596.3,141.93,E4109000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095700E4104500,50.9321361,6.9200761,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4107500,50.9458356,6.9618965,60,745.8,596.7,142.01,E4107000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4106800,50.9527581,6.9514721,64,749.7,599.8,142.74,E4106000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4106900,50.9536935,6.9528352,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4107300,50.9538431,6.9585235,54,735.7,588.6,140.08,E4107000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4104200,50.9553704,6.9142611,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4111800,50.9582010,7.0223464,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098400E4106300,50.9570606,6.9440664,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106400,50.9588942,6.9453704,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4110200,50.9603076,6.9994164,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4106800,50.9608402,6.9509413,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4107100,50.9627485,6.9550904,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4107100,50.9654426,6.9549137,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4108000,50.9792489,6.9668352,54,736.1,588.9,140.16,E4108000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100900E4106900,50.9797359,6.9511249,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101200E4106800,50.9823925,6.9495248,57,744.1,595.3,141.67,E4106000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3103400E4112100,51.0041114,7.0236761,45,721.7,577.3,137.4,E4112000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3109600E4111100,51.0594229,7.0058422,46,723.9,579.1,137.82,E4111000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3095000E4103600,50.9255089,6.9077020,63,749.3,599.4,142.66,E4103000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4104400,50.9599362,6.9168071,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3110600E4111900,51.0686970,7.0166661,46,724.1,579.3,137.86,E4111000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3098400E4104500,50.9563820,6.9184677,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3093700E4104200,50.9140624,6.9170036,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4110900,50.9408081,7.0106448,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3093100E4108000,50.9101006,6.9713479,59,744.9,596.0,141.84,E4108000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4104700,50.9573557,6.9212525,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3096200E4102900,50.9360184,6.8970343,72,761.3,609.1,144.96,E4102000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096200E4107400,50.9377160,6.9610035,59,745.1,596.1,141.86,E4107000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4106200,50.9381648,6.9438856,62,748.2,598.5,142.45,E4106000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3099600E4107300,50.9682114,6.9575819,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3092700E4106000,50.9057610,6.9431694,63,748.7,598.9,142.55,E4106000N3092000,1000,PVGIS 5.3
CRS3035RES100mN3093300E4105000,50.9107728,6.9286077,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093400E4104900,50.9116330,6.9271276,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094100E4104500,50.9177680,6.9210282,63,749.1,599.3,142.64,E4104000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094100E4107300,50.9188201,6.9608156,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094900E4103700,50.9246488,6.9091829,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095100E4106500,50.9275011,6.9488581,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095100E4107100,50.9277257,6.9573858,60,745.3,596.2,141.91,E4107000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095300E4103800,50.9282788,6.9103653,63,749.3,599.4,142.66,E4103000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095400E4105800,50.9299324,6.9387318,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095500E4104400,50.9303022,6.9187738,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4106300,50.9319162,6.9457205,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4111900,50.9339899,7.0253221,59,744.8,595.8,141.8,E4111000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096200E4110200,50.9387545,7.0008088,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4110500,50.9406611,7.0049579,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096700E4103100,50.9405846,6.8995776,64,749.5,599.6,142.71,E4103000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4104800,50.9475155,6.9233292,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097500E4105100,50.9485268,6.9275354,56,741.3,593.0,141.14,E4105000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097500E4107500,50.9494277,6.9616615,60,745.8,596.7,142.01,E4107000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098100E4111500,50.9562951,7.0181950,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4104200,50.9544724,6.9143207,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4107800,50.9558258,6.9655165,54,735.7,588.6,140.08,E4107000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4104600,50.9555219,6.9199495,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4110900,50.9578711,7.0095462,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106200,50.9588191,6.9425260,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4107000,50.9609151,6.9537859,54,735.7,588.6,140.08,E4107000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098900E4106900,50.9617757,6.9523047,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4106600,50.9625613,6.9479787,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4107300,50.9655174,6.9577585,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4107700,50.9674628,6.9633308,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100800E4106900,50.9788379,6.9511839,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4103700,50.9192609,6.9095412,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4107200,50.9205788,6.9592771,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3097200E4104500,50.9456061,6.9191828,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3099000E4103200,50.9612763,6.8996204,57,743.7,594.9,141.59,E4103000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4110500,50.9676025,7.0032195,49,730.1,584.0,139.0,E4110000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4112900,50.9684811,7.0373608,49,730.0,584.0,139.0,E4112000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100200E4106500,50.9732999,6.9458472,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4104900,50.9547373,6.9242753,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4105000,50.9152628,6.9283110,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094700E4107400,50.9242456,6.9618845,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4106400,50.9454240,6.9462564,64,749.7,599.8,142.74,E4106000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106700,50.9590067,6.9496371,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4107300,50.9610273,6.9580528,54,735.7,588.6,140.08,E4107000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3095800E4108100,50.9343848,6.9711889,60,745.5,596.4,141.94,E4108000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096400E4110100,50.9405137,6.9992711,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3110100E4104800,51.0615599,6.9157502,55,739.9,591.9,140.88,E4104000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3089200E4107000,50.8747044,6.9594304,62,748.1,598.5,142.44,E4107000N3089000,1000,PVGIS 5.3
CRS3035RES100mN3093600E4106300,50.9139558,6.9469006,63,748.9,599.1,142.58,E4106000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093700E4104800,50.9142893,6.9255286,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4104600,50.9151118,6.9226275,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4105200,50.9153383,6.9311528,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094100E4107500,50.9188947,6.9636577,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094200E4104100,50.9185146,6.9152848,63,749.1,599.3,142.64,E4104000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094200E4106900,50.9195687,6.9550728,59,745.2,596.2,141.89,E4106000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4103900,50.9193367,6.9123832,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4107400,50.9206535,6.9621193,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095200E4105900,50.9281739,6.9402714,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095200E4107400,50.9287358,6.9615909,60,745.3,596.2,141.91,E4107000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095400E4109600,50.9313488,6.9927440,60,745.4,596.3,141.93,E4109000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095500E4105500,50.9307175,6.9344086,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4104100,50.9310866,6.9144502,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4104300,50.9311623,6.9172929,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4105400,50.9315778,6.9329280,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096600E4105600,50.9406333,6.9351783,63,749.5,599.6,142.7,E4105000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096600E4110900,50.9426042,7.0105292,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096600E4111000,50.9426409,7.0119509,59,745.0,596.0,141.84,E4111000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097400E4107500,50.9485297,6.9617203,60,745.8,596.7,142.01,E4107000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098200E4104600,50.9546239,6.9200090,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098400E4104200,50.9562684,6.9142014,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106000,50.9587440,6.9396815,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4110000,50.9611319,6.9965137,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4108500,50.9668626,6.9747694,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4108800,50.9669741,6.9790368,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099700E4105400,50.9683961,6.9304951,57,743.6,594.9,141.59,E4105000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100500E4106900,50.9761439,6.9513609,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3107700E4115600,51.0439978,7.0710650,42,713.4,570.7,135.84,E4115000N3107000,1000,PVGIS 5.3
CRS3035RES100mN3084400E4103000,50.8300922,6.9055104,76,767.2,613.8,146.08,E4103000N3084000,1000,PVGIS 5.3
CRS3035RES100mN3095500E4110000,50.9323944,6.9983717,58,744.7,595.8,141.79,E4110000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095100E4103900,50.9265207,6.9119059,63,749.3,599.4,142.66,E4103000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3093100E4107200,50.9098025,6.9599819,59,745.0,596.0,141.84,E4107000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094600E4107200,50.9232729,6.9591009,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095500E4106100,50.9309431,6.9429368,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095800E4107100,50.9340119,6.9569741,60,745.3,596.2,141.91,E4107000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4104800,50.9448215,6.9235077,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4111200,50.9552871,7.0139862,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4106800,50.9590442,6.9510593,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4106600,50.9607652,6.9480968,56,743.4,594.7,141.54,E4106000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4106400,50.9723644,6.9444837,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3091100E4109400,50.8926587,6.9924003,63,748.4,598.7,142.5,E4109000N3091000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4104400,50.9195262,6.9194882,63,749.1,599.3,142.64,E4104000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095700E4106500,50.9328892,6.9485043,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097200E4102000,50.9446545,6.8836385,73,761.5,609.2,145.0,E4102000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4111200,50.9615734,7.0135818,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099200E4107000,50.9645071,6.9535502,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3094800E4103600,50.9237129,6.9078215,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095600E4106100,50.9318411,6.9428777,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097500E4104500,50.9483001,6.9190041,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3099400E4106700,50.9661908,6.9491649,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3093400E4105200,50.9117462,6.9313899,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093500E4104900,50.9125311,6.9270682,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093500E4105200,50.9126442,6.9313306,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4107400,50.9161633,6.9624127,59,745.0,596.0,141.84,E4107000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4107600,50.9171360,6.9651959,59,745.0,596.0,141.84,E4107000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3094300E4106900,50.9204667,6.9550140,59,745.2,596.2,141.89,E4106000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094400E4106800,50.9213273,6.9535340,59,745.2,596.2,141.89,E4106000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094400E4107000,50.9214021,6.9563762,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094700E4104900,50.9233072,6.9263557,63,749.1,599.3,142.64,E4104000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094900E4103800,50.9246868,6.9106041,63,749.2,599.4,142.65,E4103000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3094900E4106100,50.9255550,6.9432912,59,745.2,596.2,141.89,E4106000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095000E4103700,50.9255468,6.9091232,63,749.3,599.4,142.66,E4103000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095300E4104400,50.9285062,6.9188929,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095800E4104100,50.9328826,6.9143309,63,749.2,599.4,142.66,E4104000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095800E4105500,50.9334115,6.9342308,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3095900E4105700,50.9343848,6.9370145,63,749.3,599.4,142.66,E4105000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4105600,50.9379392,6.9353561,63,749.5,599.6,142.7,E4105000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096300E4112100,50.9403494,7.0277630,59,745.0,596.0,141.84,E4112000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096500E4110400,50.9415223,7.0034783,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097000E4110800,50.9461597,7.0088761,49,729.6,583.7,138.92,E4110000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097500E4110400,50.9505028,7.0028988,49,729.6,583.7,138.92,E4110000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4104100,50.9571285,6.9127195,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4103800,50.9579126,6.9083933,57,743.4,594.7,141.55,E4103000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4110000,50.9602338,6.9965718,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098600E4110300,50.9603445,7.0008387,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099100E4107200,50.9636839,6.9564539,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4106000,50.9650300,6.9392670,57,743.6,594.9,141.58,E4106000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3099500E4107000,50.9672012,6.9533733,54,735.9,588.7,140.12,E4107000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3100100E4115200,50.9756002,7.0696837,44,717.5,574.0,136.62,E4115000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100600E4106600,50.9769294,6.9470336,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3100700E4106800,50.9779024,6.9498201,57,743.9,595.1,141.63,E4106000N3100000,1000,PVGIS 5.3
CRS3035RES100mN3101100E4111800,50.9833465,7.0207324,50,730.5,584.4,139.08,E4111000N3101000,1000,PVGIS 5.3
CRS3035RES100mN3109900E4110700,51.0619696,6.9999662,50,731.2,585.0,139.22,E4110000N3109000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4110500,51.0672840,6.9967656,51,731.4,585.1,139.25,E4110000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3110500E4110600,51.0673209,6.9981912,51,731.4,585.1,139.25,E4110000N3110000,1000,PVGIS 5.3
CRS3035RES100mN3094600E4107000,50.9231982,6.9562586,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3097800E4104700,50.9510697,6.9216693,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3099600E4113900,50.9706403,7.0514726,49,730.1,584.0,139.0,E4113000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3097600E4104900,50.9493493,6.9246322,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098500E4103600,50.9569386,6.9056088,57,743.4,594.7,141.55,E4103000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098800E4104300,50.9598983,6.9153848,57,743.4,594.7,141.54,E4104000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3094400E4107200,50.9214769,6.9592184,59,745.2,596.2,141.89,E4107000N3094000,1000,PVGIS 5.3
CRS3035RES100mN3095000E4103800,50.9255848,6.9105444,63,749.3,599.4,142.66,E4103000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3096200E4110400,50.9388281,7.0036521,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096500E4110300,50.9414855,7.0020566,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3096600E4110700,50.9425307,7.0076856,59,745.0,596.0,141.84,E4110000N3096000,1000,PVGIS 5.3
CRS3035RES100mN3097300E4104900,50.9466553,6.9248106,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097600E4104500,50.9491981,6.9189445,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097700E4104400,50.9500582,6.9174630,64,749.8,599.8,142.76,E4104000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3097900E4107300,50.9529451,6.9585823,60,745.8,596.7,142.01,E4107000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098700E4107200,50.9600919,6.9566894,54,735.7,588.6,140.08,E4107000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3099300E4108700,50.9660389,6.9776728,54,735.9,588.7,140.12,E4108000N3099000,1000,PVGIS 5.3
CRS3035RES100mN3103000E4113200,51.0009204,7.0395659,45,721.6,577.3,137.39,E4113000N3103000,1000,PVGIS 5.3
CRS3035RES100mN3093600E4109500,50.9151470,6.9923689,59,744.9,595.9,141.82,E4109000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3095500E4106300,50.9310182,6.9457795,63,749.3,599.4,142.66,E4106000N3095000,1000,PVGIS 5.3
CRS3035RES100mN3097100E4106300,50.9453865,6.9448346,64,749.7,599.8,142.74,E4106000N3097000,1000,PVGIS 5.3
CRS3035RES100mN3098000E4110600,50.9550666,7.0054532,49,729.9,583.9,138.97,E4110000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3098300E4111700,50.9581644,7.0209241,49,729.8,583.8,138.95,E4111000N3098000,1000,PVGIS 5.3
CRS3035RES100mN3088400E4110000,50.8686324,7.0024839,60,745.5,596.4,141.94,E4110000N3088000,1000,PVGIS 5.3
CRS3035RES100mN3093500E4106100,50.9129827,6.9441179,63,748.9,599.1,142.58,E4106000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093800E4105100,50.9153006,6.9297319,63,748.9,599.2,142.6,E4105000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4103800,50.9157068,6.9112009,61,747.4,597.9,142.31,E4103000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4104100,50.9158205,6.9154636,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4104200,50.9158584,6.9168845,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
CRS3035RES100mN3093900E4104500,50.9159720,6.9211472,63,748.9,599.2,142.6,E4104000N3093000,1000,PVGIS 5.3
